,Unnamed: 0.1,Unnamed: 0,ÃÂ¯ÃÂ»ÃÂ¿Country code,Postal code,Pnr (3),Place name,Region,Admin code 1,Admin name 2,Admin code 2,Admin name 3,Latitude,Longitude,Accuracy,Population City 231231,distance_borÃ¥s (meters),duration_borÃ¥s (seconds),distance_Sponvika (meters),duration_Sponvika (seconds),distance_Ãrje (meters),duration_Ãrje (seconds),distance_Örebro (meters),duration_Örebro (seconds)
122,122,122,SE,10336,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
123,123,123,SE,10337,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
124,124,124,SE,10338,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
125,125,125,SE,10339,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
126,126,126,SE,10350,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
127,127,127,SE,10351,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
128,128,128,SE,10352,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
129,129,129,SE,10354,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
130,130,130,SE,10355,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
131,131,131,SE,10360,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
132,132,132,SE,10361,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
133,133,133,SE,10362,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
134,134,134,SE,10363,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
135,135,135,SE,10364,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
136,136,136,SE,10365,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
137,137,137,SE,10366,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
138,138,138,SE,10367,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
139,139,139,SE,10368,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
140,140,140,SE,10369,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
141,141,141,SE,10370,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
142,142,142,SE,10371,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
143,143,143,SE,10372,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
144,144,144,SE,10373,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
145,145,145,SE,10374,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
146,146,146,SE,10375,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
147,147,147,SE,10376,103,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
148,148,148,SE,10377,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
149,149,149,SE,10378,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
150,150,150,SE,10379,103,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
151,151,151,SE,10380,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
152,152,152,SE,10382,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
153,153,153,SE,10383,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
154,154,154,SE,10384,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
155,155,155,SE,10385,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
156,156,156,SE,10386,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
157,157,157,SE,10387,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
158,158,158,SE,10388,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
159,159,159,SE,10389,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
160,160,160,SE,10390,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
161,161,161,SE,10391,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
162,162,162,SE,10392,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
163,163,163,SE,10393,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
164,164,164,SE,10394,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
165,165,165,SE,10395,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
166,166,166,SE,10396,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
167,167,167,SE,10397,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
168,168,168,SE,10398,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
169,169,169,SE,10399,103,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
170,170,170,SE,10405,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
171,171,171,SE,10406,104,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
172,172,172,SE,10420,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
173,173,173,SE,10422,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
174,174,174,SE,10425,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
175,175,175,SE,10430,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
176,176,176,SE,10431,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
177,177,177,SE,10432,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
178,178,178,SE,10435,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
179,179,179,SE,10440,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
180,180,180,SE,10441,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
181,181,181,SE,10450,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
182,182,182,SE,10451,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
183,183,183,SE,10460,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
184,184,184,SE,10462,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
185,185,185,SE,10465,104,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
186,186,186,SE,10500,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
187,187,187,SE,10504,105,Solna,Stockholm county,AB,Solna,184.0,,"59,36","18,0009",4.0,85426,414033.8,18138.4,510724.8,24635.5,438486.8,20444.9,197041.4,8804.6
188,188,188,SE,10506,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
189,189,189,SE,10507,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
190,190,190,SE,10510,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
191,191,191,SE,10511,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
192,192,192,SE,10512,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
193,193,193,SE,10515,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
194,194,194,SE,10516,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
195,195,195,SE,10517,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
196,196,196,SE,10518,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
197,197,197,SE,10519,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
198,198,198,SE,10520,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
199,199,199,SE,10521,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
200,200,200,SE,10522,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
201,201,201,SE,10523,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
202,202,202,SE,10524,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
203,203,203,SE,10525,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
204,204,204,SE,10531,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
205,205,205,SE,10532,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
206,206,206,SE,10533,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
207,207,207,SE,10534,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
208,208,208,SE,10535,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
209,209,209,SE,10536,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
210,210,210,SE,10539,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
211,211,211,SE,10540,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
212,212,212,SE,10544,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
213,213,213,SE,10545,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
214,214,214,SE,10546,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
215,215,215,SE,10547,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
216,216,216,SE,10549,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
217,217,217,SE,10550,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
218,218,218,SE,10552,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
219,219,219,SE,10553,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
220,220,220,SE,10560,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
221,221,221,SE,10561,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
222,222,222,SE,10569,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
223,223,223,SE,10571,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
224,224,224,SE,10573,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
225,225,225,SE,10574,105,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
226,226,226,SE,10578,105,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
227,227,227,SE,10610,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
228,228,228,SE,10611,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
229,229,229,SE,10612,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
230,230,230,SE,10614,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
231,231,231,SE,10618,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
232,232,232,SE,10620,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
233,233,233,SE,10626,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
234,234,234,SE,10627,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
235,235,235,SE,10629,106,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
236,236,236,SE,10630,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
237,237,237,SE,10632,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
238,238,238,SE,10635,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
239,239,239,SE,10636,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
240,240,240,SE,10637,106,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
241,241,241,SE,10638,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
242,242,242,SE,10640,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
243,243,243,SE,10642,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
244,244,244,SE,10643,106,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
245,245,245,SE,10647,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
246,246,246,SE,10648,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
247,247,247,SE,10650,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
248,248,248,SE,10653,106,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
249,249,249,SE,10654,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
250,250,250,SE,10655,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
251,251,251,SE,10658,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
252,252,252,SE,10660,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
253,253,253,SE,10661,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
254,254,254,SE,10663,106,Stockholm,Stockholm county,AB,,,,"59,3326","18,0649",4.0,0,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
255,255,255,SE,10664,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
256,256,256,SE,10665,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
257,257,257,SE,10667,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
258,258,258,SE,10670,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
259,259,259,SE,10675,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
260,260,260,SE,10677,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
261,261,261,SE,10678,106,Stockholm,Stockholm county,AB,Stockholm,180.0,,"59,3326","18,0649",4.0,988943,414641.7,18111.1,513092.0,24832.1,440854.0,20641.5,199408.5,9001.2
